id,name,slug,status,exempt,types,jurisdiction,address,location,email,other_emails,phone,fax,website,twitter,twitter_handles,parent,appeal_agency,can_email_appeals,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate
6096,University of Texas System,university-texas-system,approved,False,[],109,"Vice Chancellor and General Counsel
The University of Texas System
201 West 7th Street
Austin, Texas 78701-2982
",,publicinformation@utsystem.edu,,(512) 499-4563,(512) 499-4523,,,,,,False,,,,,/agency/texas-109/university-texas-system-6096/,52,12.5,37.5
5337,Department of Health Services,department-of-health-services,approved,False,[],78,"150 North 18th Avenue
Phoenix, Arizona 85007",,webpio@azdhs.gov,,602-542-1025,602-542-1062,,,,,,False,http://www.azdhs.gov/director/public-information-office/index.php,,,,/agency/arizona-78/department-of-health-services-5337/,1,0.0,0.0
5640,Fontana Police Department,fontana-police-department,approved,False,[],3215,"17005 Upland Ave
Fontana, CA 92335",,truiz@fontana.org,,909-350-7740,,,,,,,False,https://www.fontana.org/index.aspx?nid=112,,,,/agency/fontana-3215/fontana-police-department-5640/,23,0.0,50.0
5260,Willimantic Police Department,willimantic-police-department,approved,False,[],5674,"22 Meadow Street 
Willimantic, CT 06226",,wmtc.pol@snet.net,,860-465-3135,860-465-3138,,,,,,False,http://www.windhamct.com/department.htm?id=vbgcuqt4&m=boards,,,,/agency/windham-5674/willimantic-police-department-5260/,9,0.0,100.0
4344,Albany Mayor's Office,albany-mayors-office,approved,False,[],720,"Office of the Mayor of Albany
ATTN: City Clerk 
City Hall
24 Eagle Street, Room 202
Albany, NY 12207",,cityclerk@ci.albany.ny.us,nwoodard@albanyny.gov,(518) 434-5090,(518) 434-5081,,,,,,False,http://www.albanyny.org/Government/Departments/CityClerk/RecordsAccessFOIL.aspx,,,,/agency/albany-720/albany-mayors-office-4344/,124,0.0,75.0
5349,Department of Hawaiian Home Lands,department-of-hawaiian-home-lands,approved,False,[],247,"Department of Hawaiian Home Lands
P.O. Box 1879
Honolulu, Hawaii  96805",,,,808-620-9590,808-620-9599,,,,,,False,http://dhhl.hawaii.gov/contact/,,,,/agency/hawaii-247/department-of-hawaiian-home-lands-5349/,42,100.0,100.0
5399,West Virginia State University,west-virginia-state-university,approved,False,[],304,"West Virginia State University
124 Ferrell Hall 
Institute, WV 25112-1000",,admissions@wvstateu.edu,,304-204-4345,,,,,,,False,http://www.wvstateu.edu/,,,,/agency/west-virginia-304/west-virginia-state-university-5399/,57,0.0,0.0
5427,Kentucky Cabinet for Economic Development,cabinet-for-economic-development,approved,False,[],147,"Kentucky Cabinet for Economic Development
Old Capitol Annex
300 West Broadway
Frankfort, Kentucky 40601",,econdev@ky.gov,,502-564-7140,502-564-3256,,,,,,False,http://www.thinkkentucky.com/KYEDC/ContactCED.aspx,,,,/agency/kentucky-147/cabinet-for-economic-development-5427/,0,0.0,0.0
6091,Irving Independent School District,irving-independent-school-district,approved,False,[],2887,"Irving Police Department
305 N O'Connor Rd, 
Irving, TX 75061
",,lboyd@cityofirving.org,,972-273-1010,,,,,,,False,,,,,/agency/irving-2887/irving-independent-school-district-6091/,0,0.0,0.0
5432,Michigan Economic Development Corporation,economic-development-corporation,approved,False,[],117,"300 North Washington Square
Lansing, Michigan 48913   ",,cohena@michigan.org,,,517-241-5968,,,,,,False,http://www.michiganbusiness.org/cm/Files/FOIA_Docs/MEDC-FOIA-Policy-and-Procedure.pdf,,,,/agency/michigan-117/economic-development-corporation-5432/,7,0.0,100.0
5215,Harlingen Police Department,harlingen-police-department,approved,False,[],2878,"1018 Fair Park
Harlingen, Texas  78550",,jadickes@harlingenpolice.com,,956-216-5400,956-216-5445,,,,,,False,http://www.myharlingen.us/default.aspx?name=pi.public_information_act,,,,/agency/harlingen-2878/harlingen-police-department-5215/,0,0.0,0.0
5035,Department of Children and Family Services,department-of-children-and-family-services,approved,False,[],233,"Charlie Dirks, Director
P. O. Box 1887
Baton Rouge, LA 70821
",,Charlie.Dirks@LA.GOV,,225-342-1125,225-342-9139,,,,,,False,http://www.dcfs.louisiana.gov/index.cfm?md=pagebuilder&tmp=home&nid=235&pnid=20&pid=388,,,,/agency/louisiana-233/department-of-children-and-family-services-5035/,81,0.0,0.0
5252,St. Louis Citizens' Service Bureau,st-louis-citizens-service-bureau,approved,False,[],337,"1520 Market St. Room 4087 
St. Louis, Missouri 63103",,,,314-622-4800,314-622-4310,,,,,,False,https://www.stlouis-mo.gov/government/departments/public-safety/neighborhood-stabilization-office/citizens-service-bureau/,,,,/agency/st-louis-337/st-louis-citizens-service-bureau-5252/,0,0.0,0.0
5643,Burnsville  Police Department,burnsville-police-department,approved,False,[],1193,"100 Civic Center Parkway
Burnsville, MN 55337

",,,,952-895-4600,952-895-4640,,,,,,False,http://www.ci.burnsville.mn.us/index.aspx?nid=124,,,,/agency/burnsville-1193/burnsville-police-department-5643/,19,0.0,0.0
5235,Jersey City Police Department,jersey-city-police-department,approved,False,[u'Police'],6999,"1 Journal Square Plaza
Division of Police – Floor 4 
Jersey City, New Jersey 07306",,policepio@njjcps.org,,(201) 547-5477,,http://www.njjcpd.org/,,,,,False,,,,,/agency/jersey-city-6999/jersey-city-police-department-5235/,0,0.0,0.0
5234,Lubbock Police Department,lubbock-police-department,approved,False,[u'Police'],2919,"City of Lubbock
Attn: Open Records Officer
P. O. Box 2000
Lubbock, TX 79457",,bbessent@mylubbock.us,,(806) 775-2803,(806) 775-2051,http://www.mylubbock.us/departmental-websites/departments/police-department/home,,,,,False,,,,,/agency/lubbock-2919/lubbock-police-department-5234/,20,9.090909090909092,54.54545454545454
5268,Texas Comptroller of Public Accounts,texas-comptroller-public-accounts,approved,False,[],109,"Texas Comptroller of Public Accounts
P.O. Box 13528, Capitol Station
Austin, Texas 78711-3528",,open.records@cpa.texas.gov,,,,http://comptroller.texas.gov/contact.php,,,,,False,,,,,/agency/texas-109/texas-comptroller-public-accounts-5268/,58,0.0,66.66666666666666
5267,City of Las Cruces - City Clerk,city-las-cruces-city-clerk,approved,False,[],22185,"City of Las Cruces
P.O. Box 20000
Las Cruces, NM 88004",,cityclerk@las-cruces.org,,(575) 541-2115,(575) 541-2117,http://www.las-cruces.org/departments/city-clerks-office/public-records-request,,,,,False,,,,,/agency/las-cruces-22185/city-las-cruces-city-clerk-5267/,7,0.0,50.0
5213,New Port Richey Police Department,new-port-richey-police-department,approved,False,[],10309,"6739 Adams Street 
New Port Richey, FL 34652",,shorterd@cityofnewportrichey.org,,727-841-4550,727-816-1132,,,,,,False,http://www.nprpolice.org/index.php?cID=127,,,,/agency/new-port-richey-10309/new-port-richey-police-department-5213/,16,50.0,0.0
5242,Department of Public Safety,department-of-public-safety,approved,False,[],234,"Utah Department of Public Safety 
First Floor - South 4501 South 2700 
West Salt Lake City, Utah 84114",,jchapman@utah.gov,,801-965-4461,,,,,,,False,http://publicsafety.utah.gov/grama-request/,,,,/agency/utah-234/department-of-public-safety-5242/,77,10.0,30.0
6099,Bucks County Sheriff’s Office,bucks-county-sheriffs-office,approved,False,[],27264,"Bucks County Justice Center
100 North Main Street
Floor B2
Doylestown, PA 18901",,webmaster@co.bucks.pa.us,,215-348-6124,,,,,,,False,,,,,/agency/bucks-county-27264/bucks-county-sheriffs-office-6099/,0,0.0,0.0
5233,Plano Police Department,plano-police-department,approved,False,[u'Police'],2954,"Plano Police Department
Open Records Unit
P.O. Box 860358
Plano, TX 75086",,policeopenrecords@plano.gov,,(972) 424-5678,972-941-2191,https://www.plano.gov/765/Open-Records-Act,,,,,False,,,,,/agency/plano-2954/plano-police-department-5233/,23,0.0,36.36363636363637
5236,Winston-Salem Police Department,winston-salem-police-department,approved,False,[u'Police'],4573,"PO Box 2511
Winston-Salem, NC 27102",,citylink@cityofws.org,,336) 773-7700,,http://www.cityofws.org/departments/police,,,,,False,,,,,/agency/winston-salem-4573/winston-salem-police-department-5236/,57,0.0,31.25
5219,Omaha Police Department,omaha-police-department,approved,False,[u'Police'],21299,"Omaha Police DEPT.
505 South 15th Street 
Omaha, Nebraska 68102",,opdpublicinformation@ci.omaha.ne.us,,(402) 444-5600,,http://opd.ci.omaha.ne.us/,,,,,False,,,,,/agency/omaha-21299/omaha-police-department-5219/,17,0.0,47.61904761904761
838,Nebraska State Patrol,nebraska-state-patrol,approved,False,[u'Police'],300,"Nebraska State Patrol
Legal Division- Public Records Request
P.O. Box 94907
Lincoln, NE 68509
",,kari.schmidt@nebraska.gov,,402-471-4680,(402) 479-4996,https://statepatrol.nebraska.gov/publicrecordsrequest.aspx,,,,,False,https://statepatrol.nebraska.gov/contactus.aspx,,,,/agency/nebraska-300/nebraska-state-patrol-838/,15,11.76470588235294,41.17647058823529
5237,Chula Vista Police Department,chula-vista-police-department,approved,False,[u'Police'],58,"315 Fourth Avenue
Chula Vista, CA 91910",,cityclerk@chulavistaca.gov,,(619) 691-5151,(619) 691-5281,http://www.chulavistaca.gov/departments/police-department,,,,,False,,,,,/agency/chula-vista-58/chula-vista-police-department-5237/,37,0.0,60.0
5230,Baton Rouge Police Department,baton-rouge-police-department,approved,False,[u'Police'],16213,"9000 Airline Hwy. 
Baton Rouge, LA 70815",,PublicRecordsRequest@brgov.com,BLAWRENCE@brgov.com,(225) 389-3121,,http://www.brgov.com/dept/brpd/,,,,,False,,,,,/agency/baton-rouge-east-baton-rouge-16213/baton-rouge-police-department-5230/,83,22.22222222222222,11.11111111111111
5270,Department of Budget and Management,department-budget-and-management,approved,False,[],154,"Office of Secretary
Department of Budget & Management
45 Calvert St.
Annapolis, MD 21401 - 1907",,david.brinkley@maryland.gov,,(410) 260-7041,(410) 974-2585,www.dbm.state.md.us/,,,,,False,,,,,/agency/maryland-154/department-budget-and-management-5270/,69,0.0,50.0
4931,State University of New York Rockland Community College,state-university-of-new-york-rockland-community-college,approved,False,[u'College or University'],16,"Dennis Callinan 
Rockland Community College 
145 College Road 
Suffern, New York 10901 ",,dcallina@sunyrockland.edu,,(845) 574-4481 ,,,,,,,False,https://www.suny.edu/contact/foil/campus-foil-officers/,,,,/agency/new-york-16/state-university-of-new-york-rockland-community-college-4931/,183,0.0,100.0
5994,Auditor-Controller Agency,auditor-controller-agency,approved,False,[],174,"Auditor-Controller Agency
1221 Oak Street, Room 249
Oakland, California 94612

",,,,510-272-6565,510-272-6502,,,,,,False,https://www.acgov.org/auditor/contactus.htm,,,,/agency/alameda-county-174/auditor-controller-agency-5994/,0,0.0,0.0
5272,Reno City Attorney,reno-city-attorney,approved,False,[],8962,"City Attorney's Office
P.O. Box 1900
Reno, Nevada 89505",,cityclerk@reno.gov,,775-334-2050,775-334-2420,http://www.reno.gov/government/departments/city-attorney,,,,,False,,,,,/agency/reno-8962/reno-city-attorney-5272/,24,0.0,100.0
5275,Cameron County Sheriff Department,cameron-county-sheriff-department,approved,False,[],2570,"7300 Old Alice Road 
Olmito, TX 78575",,greyna1@co.cameron.tx.us,,956-554-6700,956-554-6780,,,,,,False,http://www.co.cameron.tx.us/sheriffs/sheriffsoffice.html,,,,/agency/cameron-county-2570/cameron-county-sheriff-department-5275/,6,0.0,50.0
5277,University of Oklahoma Police,university-of-oklahoma-police,approved,False,[],26746,"OU Police Department
2775 Monitor Avenue
Norman, OK 73072-7857",,oupd@ou.edu,,405-325-2864,405-325-5122,,,,,,False,http://www.ou.edu/content/police/contact_oupd.html,,,,/agency/norman-26746/university-of-oklahoma-police-5277/,20,0.0,100.0
5278,Department of Army Assistant Chief of Staff for Installation Management,department-of-army-assistant-chief-of-staff-for-installation-management-usarmycarlisle93-sig-bdembxfoiamailmil,approved,False,[],10,"U.S. Army War College
Attn: FOIA Officer
122 Forbes Avenue
Carlisle, PA 17013-5234",,usarmy.carlisle.93-sig-bde.mbx.foia@mail.mil,,717-245-4201,,,,,,,False,http://www.carlisle.army.mil/contact.htm,,,,/agency/united-states-of-america-10/department-of-army-assistant-chief-of-staff-for-installation-management-usarmycarlisle93-sig-bdembxfoiamailmil-5278/,0,0.0,0.0
5283,Human Resources Management,human-resources-management,approved,False,[],236,"Kent County
122 Martin Luther King Jr. Blvd. South
Dover, DE 19901",,,,302-739-4195,302-739-3000,,,,,,False,http://www.delawarepersonnel.com/admin/office/directory.shtml,,,,/agency/delaware-236/human-resources-management-5283/,62,0.0,100.0
6041,Department of Natural Resources and Environmental Control,department-of-natural-resources-and-environmental-control,approved,False,[],236,"Department of Natural Resources and Environmental Control
Richardson & Robbins Building
89 Kings Hwy
Dover, DE 19901",,,,302-739-9902,,,,,,,False,,,,,/agency/delaware-236/department-of-natural-resources-and-environmental-control-6041/,52,0.0,100.0
5665,Bibb County Sheriff's Office,bibb-county-sheriffs-office,approved,False,[],4844,,,bsoopenrecords@maconbibb.us,,,,,,,,,False,http://bibbsheriff.us/,,,,/agency/bibb-county-4844/bibb-county-sheriffs-office-5665/,139,0.0,100.0
6092,Highway Safety & Motor Vehicles,fl-hsmv,approved,False,[],34,"Communications Office
2900 Apalachee Pkwy, MS 44
Tallahassee, FL 32399-0500","{u'type': u'Point', u'coordinates': [-84.231744, 30.4281329]}",HSMV-Media@flhsmv.gov,,850-617-3102,,,,,,,False,,,,,/agency/florida-34/fl-hsmv-6092/,97,100.0,0.0
5263,Collier County Clerk of the Circuit Court,collier-county-clerk-of-the-circuit-court,approved,False,[],35,"Collier County Clerk of Courts
Clerk’s Accounting Ste. 701
P.O. Box 413044
Naples, FL 34101-3044 

","{u'type': u'Point', u'coordinates': [-81.7948102, 26.1420358]}",CollierClerk@collierclerk.com,,239-252-2745,239-252-8408,,,,,,False,https://www.collierclerk.com/contact-us,,,,/agency/collier-county-35/collier-county-clerk-of-the-circuit-court-5263/,34,66.66666666666666,100.0
5280,California State Controller's Office,state-controller,approved,False,[],52,"Legal Office
Attn: Public Records Request
State Controller’s Office
300 Capitol Mall, Suite 1850
Sacramento, CA 95814","{u'type': u'Point', u'coordinates': [-121.504071, 38.579334]}",,,916-445-2636,916-322-1220,,,,,,False,http://www.sco.ca.gov/eo_about_records.html,,,,/agency/california-52/state-controller-5280/,62,0.0,100.0
5282,Office of the State Comptroller,office-of-the-state-comptroller,approved,False,[],53,"Office of the State Comptroller
State of Connecticut
55 Elm Street
Hartford, Connecticut 06106","{u'type': u'Point', u'coordinates': [-72.6769385308768, 41.762854926824]}",Comptroller.Lembo@ct.gov,,860-702-3300,860-702-3319,,,,,,False,http://www.osc.ct.gov/contact.htm,,,,/agency/connecticut-53/office-of-the-state-comptroller-5282/,62,0.0,100.0
5271,Shelby Police Department,shelby-police-department,approved,False,[],4475,"PO Box 207
Shelby, NC  28151",,police@cityofshelby.com,,704-484-6845,704-484-6815,,,,,,False,http://www.cityofshelby.com/departments/police,,,,/agency/shelby-4475/shelby-police-department-5271/,169,0.0,100.0
5285,Department of Audits and Accounts,department-of-audits-and-accounts,approved,False,[],230,"Department of Audits and Accounts
270 Washington Street, S.W., Room 1-156
Atlanta, Georgia 30334-8400",,Schwinne@audits.ga.gov,,404-463-2670,,,,,,,False,http://www.audits.ga.gov/Contacts/contact.html,,,,/agency/georgia-230/department-of-audits-and-accounts-5285/,47,0.0,0.0
5286,Chief Information Officer,chief-information-officer,approved,False,[],228,"P. O. Box 83720
Boise, ID 83720-0042",,greg.zickau@cio.idaho.gov,,208-332-1876,,,,,,,False,http://cio.idaho.gov/contact_us.html,,,,/agency/idaho-228/chief-information-officer-5286/,0,0,0
5228,Irving Police Department,irving-police-department,approved,False,[u'Police'],2887,"305 N. O’Connor Road            
Irving, TX 75061",,jmclellan@cityofirving.org,,(972) 273-1010,,http://cityofirving.org/662/Police-Department,,,,,False,,,,,/agency/irving-2887/irving-police-department-5228/,25,0.0,50.0
5231,Greensboro Police Department,greensboro-police-department,approved,False,[u'Police'],4228," 300 West Washington Street
Greensboro, NC 27401",,susan.danielsen@greensboro-nc.gov,,336-373-2222,,http://www.greensboro-nc.gov/index.aspx?page=1045,,,,,False,,,,,/agency/greensboro-4228/greensboro-police-department-5231/,16,0.0,40.0
5281,Department of Personnel and Administration,department-of-personnel-and-administration,approved,False,[],127,"1525 Sherman Street 
Denver, CO 80203",,jolina.lewis@state.co.us,,303-866-3000,,,,,,,False,https://www.colorado.gov/pacific/sites/default/files/2012-05%20DPA%20CORA%20Policy%20(rev%20032813).pdf,,,,/agency/colorado-127/department-of-personnel-and-administration-5281/,418,0.0,100.0
377,City Council,the-new-york-city-council,approved,False,[u'City Council'],17,"The Council of the City of New York
Office of Communications
City Hall
New York, NY 10007","{u'type': u'Point', u'coordinates': [-74.0059511769427, 40.7127391]}",dbarbato@council.nyc.gov,,212-788-7116,,,,,,,False,http://council.nyc.gov/html/about/contact.shtml,,,,/agency/new-york-city-17/the-new-york-city-council-377/,125,0.0,35.714285714285715
5279,Virginia Department of Social Services,virginia-department-social-services,approved,False,"[u'Health', u'Mental Health']",128,"801 E. Main Street
Attn: Citizen Services
Richmond, VA 
23219",,citizen.services@dss.virginia.gov,,,804-786-2260,,,,,,False,http://www.dss.virginia.gov/geninfo/foia.html,,,,/agency/virginia-128/virginia-department-social-services-5279/,8,0.0,100.0
5224,Glendale Police Department,glendale-police-department,approved,False,[u'Police'],9556,"6835 N 57th Drive
Glendale, AZ 85301",,Police_pio@glendaleaz.com,,(623) 930-3000,,https://www.glendaleaz.com/police/,,,,,False,,,,,/agency/glendale-9556/glendale-police-department-5224/,100,55.55555555555556,66.66666666666666
5212,Roosevelt Sheriff's Department,roosevelt-sheriffs-department,approved,False,[u'Police'],22154,"Roosevelt County Sheriff
109 Airport Road
Portales, NM 88130",,,,575-356-4408,,http://www.rcsonm.org/,,,,,False,,,,,/agency/roosevelt-county-22154/roosevelt-sheriffs-department-5212/,0,0.0,0.0
5287,Auditor of State,auditor-of-state,approved,False,[],152," Attn: Erin Sheridan, Deputy Auditor, 
Auditor of State, 
State House Room 240, 
200 W. Washington Street, 
Indianapolis, IN 46204-2793",,esheridan@auditor.in.gov,,317-233-6010,317-234-1916,,,,,,False,http://www.in.gov/auditor/2340.htm,,,,/agency/indiana-152/auditor-of-state-5287/,64,0.0,100.0
5288,Iowa Department of Administrative Services,iowa-department-of-administrative-services,approved,False,[],246,,,Caleb.Hunter@iowa.gov,,515-725-2017,,,,,,,False,https://das.iowa.gov/das-core/marketing-communications/open-records-policy,,,,/agency/iowa-246/iowa-department-of-administrative-services-5288/,2,0.0,100.0
5290,Bureau of Human Resources,bureau-of-human-resources,approved,False,[],13,"Department of Administrative & Financial Services
Bureau of Human Resources
#4 State House Station
Augusta, ME  04333-0004",,alexander.willette@maine.gov,,207-624-7800,207-287-4414,,,,,,False,http://www.maine.gov/bhr/contact_us.htm,,,,/agency/maine-13/bureau-of-human-resources-5290/,2,0.0,100.0
5291,Management and Budget,management-and-budget,approved,False,[],156,"Minnesota Management & Budget 
400 Centennial Building 
658 Cedar Street 
Saint Paul, Minnesota 55155",,info.mmb@state.mn.us,,651-201-8000,,,,,,,False,http://mn.gov/mmb/mmbhome/contact-mmb/contact-mmb.jsp,,,,/agency/minnesota-156/management-and-budget-5291/,112,0.0,100.0
5294,State Information and Technology Services Division,state-information-and-technology-services-division,approved,False,[],157,"Department of Administration
State Information Technology Services Division
P.O. Box 200113
Helena, MT 59620-0113",,sitsdsupport@mt.gov,,406-444-2700,406-444-2701,,,,,,False,http://sitsd.mt.gov/About-Us/Contact-Us,,,,/agency/montana-157/state-information-and-technology-services-division-5294/,6,0.0,100.0
5301,Human Capital Management,human-capital-management,approved,False,[],248,"Jim Thorpe Building 
2101 N. Lincoln Blvd.
Oklahoma City, OK 73105",,,,405-521-2177,405-524-6942,,,,,,False,http://www.ok.gov/triton/contact.php?ac=97&id=97,,,,/agency/oklahoma-248/human-capital-management-5301/,43,0.0,100.0
5302,Chief Human Resources Office,chief-human-resources-office,approved,False,[],158,"155 Cottage St. NE U-30 
Salem, OR  97301-3967 ",,Madilyn.Zike@Oregon.gov,,503-378-3020,,,,,,,False,http://www.oregon.gov/DAS/CHRO/pages/contact_us_directory.aspx,,,,/agency/oregon-158/chief-human-resources-office-5302/,16,0.0,100.0
5298,Human Resources,human-resources,approved,False,[],81,"State of New Hampshire 
Division of Personnel 
28 School Street 
Concord, NH 03301-6313",,,,603-271-3262,603-271-1422,,,,,,False,https://das.nh.gov/hr/contacts.html,,,,/agency/new-hampshire-81/human-resources-5298/,69,0.0,0.0
5146,Scranton School District,scramton-school-district,approved,False,[],27876,"425 North Washington Avenue
Scranton, PA 18503",,john.marichak@scrsd.org,,570-348-3465,,,,,,,False,http://www.scrsd.org/Administration.aspx,,,,/agency/scranton-27876/scramton-school-district-5146/,119,100.0,100.0
5289,Department of State Civil Service,office-of-civil-servants,approved,False,[],233,"P.O. Box 94111, Capitol Station, Baton Rouge, LA 70804-9111",,Jackie.Garrison@La.Gov,,225-342-8083,225-342-6074,,,,,,False,http://www.civilservice.louisiana.gov/Divisions/MIS/Default.aspx,,,,/agency/louisiana-233/office-of-civil-servants-5289/,154,100.0,100.0
5646,Galt Police Department,galt-police-department,approved,False,[],3224,"455 Industrial Drive
Galt, CA 95632",,,,209-366-7000,,,,,,,False,http://www.ci.galt.ca.us/index.aspx?page=735,,,,/agency/galt-3224/galt-police-department-5646/,4,0.0,0.0
5326,Apache County Jail,apache-county-jail,approved,False,[u'Corrections'],9519,"Apache County Jail
PO Box 518
St. Johns, AZ 85936",,,,(928) 337-4321,(928) 337-2709,http://www.co.apache.az.us/sheriff/jail.htm,,,,,False,,,,,/agency/apache-county-9519/apache-county-jail-5326/,0,0,0
6058,Landmarks Preservation Commission,landmarks-preservation-commission,approved,False,[],17,"New York City Landmarks Preservation Commission
Municipal Building
1 Centre Street, 9th Floor, North
New York, NY 10007","{u'type': u'Point', u'coordinates': [-74.0036139643417, 40.7129897]}",DOlivo@lpc.nyc.gov,,212-669-7700,,,,,,,False,http://www.nyc.gov/html/lpc/html/contact/contact.shtml,,,,/agency/new-york-city-17/landmarks-preservation-commission-6058/,30,0.0,100.0
4122,"Department of Justice, Executive Office for Immigration Review",department-justice-executive-office-immigration-review,approved,False,[],10,"U.S. Department of Justice
Executive Office for Immigration Review
Office of General Counsel - FOIA Service Center 
FOIA/Privacy Act Requests
5107 Leesburg Pike, Suite 1903
Falls Church, Virginia 20530","{u'type': u'Point', u'coordinates': [-77.1569709, 38.87349]}",EOIR.FOIARequests@usdoj.gov,, 703-605-1297,,http://www.justice.gov/eoir/index.html,,,,,False,http://www.justice.gov/eoir/mainfoia.html,,,,/agency/united-states-of-america-10/department-justice-executive-office-immigration-review-4122/,63,0.0,50.0
5327,Cochise County Jail,cochise-county-jail,approved,False,[],9520,"203 N. Judd Drive
Bisbee, Arizona 85603
",,,,(520) 432-7540 ,,https://www.cochise.az.gov/sheriff/detention-division,,,,,False,,,,,/agency/cochise-county-9520/cochise-county-jail-5327/,0,0,0
5328,Coconino County Jail,coconino-county-jail,approved,False,[],9521,"951 E. Sawmill Rd.
Flagstaff, AZ 86001",,,,(928) 774-4523,,http://www.coconino.az.gov/sheriff.aspx,,,,,False,,,,,/agency/coconino-county-9521/coconino-county-jail-5328/,0,0,0
5330,Payson Substation,payson-substation,approved,False,[],8840,"Payson Substation
108 West Main Street, Ste. A
Payson Arizona  85541
",,,,(928)468-2835,,http://www.gilacountyaz.gov/government/sheriff/inmate_accounts.php,,,,,False,,,,,/agency/payson-8840/payson-substation-5330/,0,0,0
4208,Federal Reserve - Federal Open Market Committee (FOMC),federal-reserve-federal-open-market-committee-fomc,approved,False,[],10,"Federal Open Market Committee Secretariat
20th and C Street, N.W.
Washington, D.C. 20551",,,,,(202) 452-2921,,,,,,False,http://www.federalreserve.gov/foia/fomc/request.htm,,,,/agency/united-states-of-america-10/federal-reserve-federal-open-market-committee-fomc-4208/,862,0.0,100.0
6008,Oklahoma State Bureau of Investigation,oklahoma-state-bureau-of-investigation,approved,False,[],248,"OSBI Headquarters
6600 North Harvey
Oklahoma City, OK 73116",,,,405-848-6724,,,,,,,False,http://www.ok.gov/triton/contact.php?ac=168&id=144,,,,/agency/oklahoma-248/oklahoma-state-bureau-of-investigation-6008/,12,0.0,0.0
6090,San Francisco Fire Department,san-francisco-fire-department,approved,False,[],141,"San Francisco Fire Department
Public Records Officer
698 Second Street, Room 224
San Francisco, CA 94107",,FirePublicRecords@sfgov.org,,415-558-3384,415-558-3407,,,,,,False,,,,,/agency/san-francisco-141/san-francisco-fire-department-6090/,7,33.33333333333333,66.66666666666666
6019,Department of Elections,department_of_elections,approved,False,[],236,"905 S Governors Ave #170
Dover, DE 19904",,coe_vote@state.de.us,,302-739-4277,,,,,,,False,http://elections.delaware.gov,,,,/agency/delaware-236/department_of_elections-6019/,0,0.0,0.0
5329,Globe Sheriff's Office,globe-sheriffs-office,approved,False,[u'Police'],9543,"1100 South Street
P.O. Box 311
Globe, Arizona  85502
",,,,(928)402-8666,,http://www.gilacountyaz.gov/government/sheriff/inmate_accounts.php,,,,,False,,,,,/agency/globe-9543/globe-sheriffs-office-5329/,4,0.0,0.0
3818,County Executive,county-executive,approved,False,[],5687,"900 Michaelian Building
148 Martine Ave.
White Plains, NY 10601",,CE@westchestergov.com,,914-995-2900,,,,,,,False,http://www3.westchestergov.com/home/foil-form,,,,/agency/westchester-county-5687/county-executive-3818/,38,0.0,12.5
5314,Jefferson County Sheriff's Department,jefferson-county-sheriffs-department,approved,False,[],19872,,,dallen@jeffcomo.org,,,,,,,,,False,,,,,/agency/jefferson-county-19872/jefferson-county-sheriffs-department-5314/,15,14.285714285714285,57.14285714285714
4354,Port Chester Police Department,port-chester-police-department,approved,False,[u'Police'],22897,"350 North Main Street
Port Chester, NY 10573",,jhartrey@vpcpd.com,rconway@vpcpd.com,(914) 939-1000,(914) 939-2303,,,,,,False,http://www.portchesterny.com/Pages/PortChesterNY_Clerk/FOIL%20FORM%20Village%20of%20Port%20Chester%20V20140730.pdf,,,,/agency/port-chester-22897/port-chester-police-department-4354/,108,25.0,75.0
6017,Department of Agriculture,department_of_agriculture,approved,False,[],236,"2320 N Dupont Hwy
Dover, DE 19901",,Ed.Kee@state.de.us,,800-282-8685,302-697-4483,,,,,,False,http://dda.delaware.gov,,,,/agency/delaware-236/department_of_agriculture-6017/,0,0,0
6020,Public Advocate Office,public_advocate_office,approved,False,[],236,"820 N French St
Wilmington, DE 19801",,public.advocate@state.de.us,"charmaine.johnson@state.de.us, andrea.maucher@state.de.us",302-577-5077,302-577-3297,,,,,,False,http://publicadvocate.delaware.gov,,,,/agency/delaware-236/public_advocate_office-6020/,0,0,0
6021,Public Integrity Commission,public_integrity_commission,approved,False,[],236,"410 Federal St #3
Dover, DE 19901",,Jeannette.longshore@state.de.us,,302-739-2399,,,,,,,False,http://depic.delaware.gov,,,,/agency/delaware-236/public_integrity_commission-6021/,0,0,0
5761,City of Golden Valley,city-of-golden-valley,approved,False,[],33644,,,ginny.anderson@mohavecounty.us,,,,,,,,,False,,,,,/agency/golden-valley-33644/city-of-golden-valley-5761/,0,0.0,0.0
5320,Florida Gulf Coast University,florida-gulf-coast-university,approved,False,[],34,"Florida Gulf Coast University
Edwards Hall, Room 114
10501 FGCU Blvd S. 
Fort Myers, FL 33965-6565",,,,239-590-1101,239-590-7470,,,,,,False,http://www.fgcu.edu/generalcounsel/sunshine.asp,,,,/agency/florida-34/florida-gulf-coast-university-5320/,0,0,0
5351,Virginia Department for Aging and Rehabilitative Services,virginia-department-aging-and-rehabilitative-services,approved,False,[u'Health'],128,"8004 Franklin Farms Drive
Richmond, VA 
23229",,Elizabeth.Smith@drs.virginia.gov,, 804-662-7000,,,,,,,False,http://www.vadars.org/foia.htm,,,,/agency/virginia-128/virginia-department-aging-and-rehabilitative-services-5351/,0,0.0,0.0
